type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
1,0.5157232704,0.1455696203,0.2530120482,0.02887537994,0.1129296236,0.03114186851,0.03863636364,0.9564765443,0.8004987531,0.27,0.8255033557,6
1,0.572327044,0.1898734177,0.2469879518,0.03039513678,0.1112929624,0.03460207612,0.05454545455,0.9578913935,0.8154613466,0.425,0.7852348993,7
1,0.5094339623,0.4936708861,0.06024096386,0.05015197568,0.147299509,0.01384083045,0.02954545455,0.9610868352,0.8379052369,0.245,0.6375838926,5
1,0.679245283,0.2974683544,0.2590361446,0.03191489362,0.2798690671,0.09342560554,0.15,0.9607499663,0.7905236908,0.38,0.7248322148,6
1,0.5220125786,0.335443038,0,0.02127659574,0.1145662848,0.02076124567,0.03181818182,0.9585651312,0.8104738155,0.32,0.6711409396,6
1,0.3396226415,0.2658227848,0.1626506024,0.03039513678,0.1505728314,0.07958477509,0.125,0.9573909026,0.9426433915,0.32,0.8255033557,7
1,0.4968553459,0.2088607595,0.2469879518,0.02279635258,0.09165302782,0.02076124567,0.07954545455,0.9566690408,0.8204488778,0.355,0.7382550336,6
1,0.5597484277,0.1518987342,0.234939759,0.02431610942,0.1211129296,0.01038062284,0.02272727273,0.9595757377,0.7780548628,0.295,0.6375838926,6
1,0.3144654088,0.253164557,0.3012048193,0.06534954407,0.07528641571,0.1003460208,0.1818181818,0.9530501068,0.8703241895,0.33,0.9127516779,6
1,0.4402515723,0.4367088608,0.0421686747,0.03799392097,0.1489361702,0.05190311419,0.04772727273,0.9583630099,0.8428927681,0.3,0.7583892617,6
1,0.4402515723,0.4367088608,0.0421686747,0.03799392097,0.1489361702,0.05190311419,0.04772727273,0.9583630099,0.8428927681,0.3,0.7583892617,6
1,0.4402515723,0.4367088608,0.0421686747,0.03799392097,0.1489361702,0.05190311419,0.04772727273,0.9583630099,0.8428927681,0.3,0.7583892617,6
1,0.4465408805,0.246835443,0.07228915663,0.03191489362,0.1063829787,0.04844290657,0.05454545455,0.9552830661,0.8229426434,0.265,0.8926174497,6
1,0.3522012579,0.417721519,0,0.03799392097,0.1080196399,0.02422145329,0.03409090909,0.9553215654,0.8778054863,0.29,0.8657718121,5
1,0.4968553459,0.3417721519,0.2048192771,0.03799392097,0.124386252,0.0276816609,0.03863636364,0.9551194441,0.7980049875,0.36,0.8791946309,8
1,0.4150943396,0.3164556962,0,0.0273556231,0.1014729951,0.07266435986,0.06363636364,0.9562455485,0.8578553616,0.275,0.8255033557,6
1,0.3962264151,0.2974683544,0,0.02127659574,0.09001636661,0.09342560554,0.075,0.9549750717,0.8603491272,0.24,0.8255033557,6
1,0.6729559748,0.253164557,0.2228915663,0.02887537994,0.1325695581,0.05882352941,0.06590909091,0.959344742,0.7780548628,0.325,0.7516778523,6
1,0.4088050314,0.3670886076,0,0.03343465046,0.1571194763,0.01038062284,0.02954545455,0.9582186375,0.9027431421,0.31,0.7718120805,4
1,0.5534591195,0.1518987342,0.2108433735,0.02583586626,0.09001636661,0.04498269896,0.06136363636,0.9566497911,0.783042394,0.295,0.7583892617,7
1,0.3647798742,0.1835443038,0.156626506,0.02583586626,0.1031096563,0.01038062284,0.025,0.954301334,0.8453865337,0.27,0.9060402685,6
1,0.3962264151,0.4810126582,0,0.04407294833,0.1178396072,0.08996539792,0.1181818182,0.9565054188,0.8753117207,0.3,0.7718120805,6
1,0.6289308176,0.2721518987,0.1987951807,0.04103343465,0.1554828151,0.09688581315,0.2022727273,0.9609424628,0.8029925187,0.34,0.6711409396,5
1,0.6603773585,0.2721518987,0.2108433735,0.05015197568,0.1505728314,0.0830449827,0.1590909091,0.9605382202,0.8004987531,0.345,0.7046979866,6
1,0.572327044,0.3797468354,0,0.02887537994,0.09492635025,0.01730103806,0.02272727273,0.9602687251,0.7930174564,0.315,0.6979865772,6
1,0.3710691824,0.1202531646,0.1265060241,0.02583586626,0.0736497545,0.1972318339,0.3068181818,0.9561396755,0.8279301746,0.22,0.6375838926,5
1,0.465408805,0.2278481013,0.2048192771,0.0273556231,0.1227495908,0.06228373702,0.08636363636,0.9560338024,0.8428927681,0.44,0.9127516779,7
1,0.4528301887,0.3037974684,0.0421686747,0.08358662614,0.1456628478,0.03460207612,0.04090909091,0.9594409902,0.8403990025,0.34,0.7516778523,7
1,0.534591195,0.1772151899,0.2108433735,0.02583586626,0.09983633388,0.02076124567,0.03409090909,0.9579010183,0.8229426434,0.37,0.7919463087,7
1,0.5031446541,0.1582278481,0.2590361446,0.02583586626,0.1096563011,0.07612456747,0.1136363636,0.9572850295,0.8428927681,0.3,0.7986577181,6
1,0.6540880503,0.3291139241,0.2710843373,0.03039513678,0.1309328969,0.02076124567,0.02954545455,0.9603072244,0.8029925187,0.38,0.7651006711,6
1,0.6540880503,0.3291139241,0.2710843373,0.03039513678,0.1309328969,0.02076124567,0.02954545455,0.9603072244,0.8029925187,0.38,0.7651006711,6
1,0.4716981132,0.2594936709,0.09036144578,0.05623100304,0.170212766,0.1003460208,0.2136363636,0.9604227223,0.783042394,0.29,0.610738255,5
1,0.5157232704,0.3227848101,0.1445783133,0.03039513678,0.1292962357,0.0553633218,0.1954545455,0.9602109761,0.8329177057,0.32,0.6375838926,6
1,0.4591194969,0.253164557,0.1807228916,0.02583586626,0.1309328969,0.1141868512,0.1795454545,0.9594987391,0.8503740648,0.325,0.6375838926,6
1,0.5157232704,0.2405063291,0.1927710843,0.03799392097,0.1309328969,0.0830449827,0.1613636364,0.9588635007,0.8154613466,0.425,0.7382550336,6
1,0.4339622642,0.2848101266,0.06626506024,0.03647416413,0.07037643208,0.02076124567,0.02727272727,0.9562647982,0.8229426434,0.325,0.7651006711,6
1,0.4402515723,0.1392405063,0.1807228916,0.0273556231,0.1063829787,0.0553633218,0.04545454545,0.9593254923,0.9002493766,0.41,0.6711409396,6
1,0.4591194969,0.2025316456,0.1385542169,0.03495440729,0.1080196399,0.1211072664,0.1590909091,0.9585170071,0.855361596,0.31,0.677852349,5
1,0.5157232704,0.1265822785,0.2590361446,0.03799392097,0.124386252,0.107266436,0.1159090909,0.9593254923,0.8802992519,0.405,0.6979865772,6
1,0.4905660377,0.3164556962,0.07228915663,0.0273556231,0.2913256956,0.02076124567,0.04772727273,0.958632505,0.8179551122,0.435,0.6577181208,6
1,0.6289308176,0.2594936709,0.2710843373,0.09422492401,0.116202946,0.02076124567,0.03181818182,0.959614237,0.8004987531,0.245,0.7919463087,7
1,0.4905660377,0.246835443,0.2530120482,0.03039513678,0.1407528642,0.03114186851,0.04772727273,0.957920268,0.8453865337,0.33,0.7785234899,6
1,0.6289308176,0.2215189873,0.2831325301,0.03039513678,0.09983633388,0.02076124567,0.025,0.9584881326,0.8054862843,0.26,0.8053691275,6
1,0.5157232704,0.2088607595,0.1927710843,0.04255319149,0.1096563011,0.01384083045,0.02727272727,0.9574101523,0.8229426434,0.38,0.8590604027,7
1,0.3836477987,0.3670886076,0.1385542169,0.03799392097,0.07201309329,0.0553633218,0.1590909091,0.9562455485,0.8628428928,0.325,0.8389261745,6
1,0.5220125786,0.3797468354,0.1506024096,0.03343465046,0.1931260229,0.03114186851,0.08636363636,0.9587865021,0.7855361596,0.265,0.6577181208,5
1,0.6037735849,0.2658227848,0.2108433735,0.03191489362,0.1358428805,0.05882352941,0.08636363636,0.9588442511,0.8054862843,0.33,0.744966443,6
1,0.4150943396,0.3670886076,0,0.03343465046,0.1636661211,0.1730103806,0.1431818182,0.9580935148,0.8952618454,0.34,0.7651006711,6
1,0.5220125786,0.3797468354,0.1506024096,0.03343465046,0.1931260229,0.03114186851,0.08636363636,0.9587865021,0.7855361596,0.265,0.6577181208,5
1,0.534591195,0.1139240506,0.3072289157,0.02659574468,0.116202946,0.1557093426,0.2,0.9579010183,0.8304239401,0.38,0.7919463087,7
1,0.320754717,0.3227848101,0.1084337349,0.03191489362,0.06873977087,0.0553633218,0.2295454545,0.9551675682,0.8628428928,0.435,0.8657718121,7
1,0.4213836478,0.2594936709,0.2590361446,0.04255319149,0.124386252,0.07612456747,0.1227272727,0.9583630099,0.8528678304,0.58,0.711409396,6
1,0.641509434,0.2594936709,0.2590361446,0.03343465046,0.1800327332,0.03806228374,0.08409090909,0.9598644825,0.7880299252,0.335,0.7248322148,5
1,0.6666666667,0.2278481013,0.343373494,0.03495440729,0.1423895254,0.02076124567,0.04545454545,0.9593639916,0.783042394,0.36,0.744966443,7
1,0.5534591195,0.2848101266,0.2590361446,0.02127659574,0.124386252,0.04152249135,0.04772727273,0.9581608886,0.8004987531,0.375,0.6845637584,6
1,0.534591195,0.2025316456,0.2530120482,0.03495440729,0.1227495908,0.04152249135,0.04318181818,0.9570347841,0.783042394,0.355,0.7919463087,7
1,0.5660377358,0.496835443,0.1445783133,0.02583586626,0.1276595745,0.03460207612,0.04772727273,0.9595179888,0.8204488778,0.335,0.6711409396,5
1,0.5660377358,0.496835443,0.1445783133,0.02583586626,0.1276595745,0.03460207612,0.04772727273,0.9595179888,0.8204488778,0.335,0.6711409396,5
1,0.534591195,0.2784810127,0.3012048193,0.02887537994,0.6039279869,0.05190311419,0.08636363636,0.958959749,0.7506234414,0.55,0.6308724832,5
1,0.6226415094,0.3417721519,0.156626506,0.03039513678,0.1816693944,0.02422145329,0.1363636364,0.9596816108,0.7331670823,0.49,0.6845637584,5
1,0.5157232704,0.2088607595,0.234939759,0.03799392097,0.1211129296,0.1003460208,0.1090909091,0.9579395176,0.8279301746,0.44,0.8322147651,7
1,0.4088050314,0.2151898734,0.1626506024,0.04255319149,0.1096563011,0.0276816609,0.1,0.9565535429,0.8004987531,0.28,0.8053691275,6
1,0.4779874214,0.3164556962,0.1746987952,0.03495440729,0.1407528642,0.01730103806,0.03181818182,0.9576892722,0.8279301746,0.31,0.7718120805,6
1,0.5786163522,0.2278481013,0.2048192771,0.02431610942,0.1014729951,0.01730103806,0.02727272727,0.9592773682,0.7980049875,0.335,0.7046979866,6
1,0.4465408805,0.3734177215,0,0.03343465046,0.1276595745,0.08996539792,0.1,0.9578817687,0.8528678304,0.34,0.7248322148,6
1,0.6100628931,0.2658227848,0.2771084337,0.03191489362,0.1211129296,0.01730103806,0.03636363636,0.9591041213,0.8154613466,0.37,0.8255033557,6
1,0.4779874214,0.2278481013,0.186746988,0.02583586626,0.1292962357,0.08996539792,0.1477272727,0.9597489846,0.8628428928,0.31,0.6375838926,6
1,0.4779874214,0.2278481013,0.186746988,0.02583586626,0.1292962357,0.08996539792,0.1477272727,0.9597489846,0.8628428928,0.31,0.6375838926,6
1,0.4088050314,0.3860759494,0,0.03343465046,0.1554828151,0.1660899654,0.1340909091,0.9580646403,0.9002493766,0.35,0.7718120805,6
1,0.4088050314,0.5569620253,0.01807228916,0.08510638298,0.1292962357,0.07958477509,0.1068181818,0.9583630099,0.8927680798,0.25,0.7516778523,4
1,0.4465408805,0.417721519,0,0.03647416413,0.08510638298,0.02076124567,0.025,0.9559183045,0.8354114713,0.33,0.8523489933,7
1,0.3522012579,0.5791139241,0,0.03191489362,0.06710310966,0.05882352941,0.1772727273,0.9561877996,0.9177057357,0.365,0.7651006711,5
1,0.5157232704,0.2215189873,0.1987951807,0.03647416413,0.124386252,0.03806228374,0.1068181818,0.9586228801,0.8154613466,0.405,0.7382550336,6
1,0.5157232704,0.2215189873,0.1987951807,0.03647416413,0.124386252,0.03806228374,0.1068181818,0.9586228801,0.8154613466,0.405,0.7382550336,6
1,0.6163522013,0.246835443,0.2590361446,0.02507598784,0.1112929624,0.01730103806,0.025,0.9574582764,0.7955112219,0.23,0.7651006711,5
1,0.641509434,0.253164557,0.2409638554,0.03799392097,0.1112929624,0.1418685121,0.1227272727,0.9601147279,0.8428927681,0.43,0.7046979866,6
1,0.427672956,0.417721519,0.0421686747,0.02431610942,0.1145662848,0.0553633218,0.1386363636,0.9583630099,0.8204488778,0.3,0.6241610738,5
1,0.4213836478,0.4050632911,0.1385542169,0.03191489362,0.1309328969,0.03806228374,0.2704545455,0.9580357658,0.8379052369,0.35,0.7315436242,5
1,0.4402515723,0.2721518987,0.1807228916,0.03039513678,0.1391162029,0.02076124567,0.08863636364,0.9561877996,0.8304239401,0.23,0.7986577181,6
1,0.4150943396,0.5063291139,0.01807228916,0.1185410334,0.1292962357,0.02076124567,0.02727272727,0.9589212497,0.8778054863,0.25,0.8187919463,5
1,0.4402515723,0.2721518987,0.1807228916,0.03039513678,0.1391162029,0.02076124567,0.08863636364,0.9561877996,0.8304239401,0.23,0.7986577181,6
1,0.4213836478,0.4050632911,0.1385542169,0.03191489362,0.1309328969,0.03806228374,0.2704545455,0.9580357658,0.8379052369,0.35,0.7315436242,5
1,0.5534591195,0.6044303797,0.03012048193,0.0273556231,0.1227495908,0.01730103806,0.04318181818,0.9587865021,0.8229426434,0.22,0.644295302,4
1,0.572327044,0.253164557,0.343373494,0.06990881459,0.1309328969,0.02076124567,0.04545454545,0.9591329958,0.8179551122,0.285,0.8389261745,6
1,0.4088050314,0.5601265823,0,0.03495440729,0.271685761,0.02076124567,0.02727272727,0.9581608886,0.8877805486,0.255,0.7248322148,5
1,0.4528301887,0.1582278481,0.2228915663,0.03799392097,0.1031096563,0.03806228374,0.09318181818,0.9570829082,0.8778054863,0.4,0.8322147651,7
1,0.4025157233,0.5601265823,0,0.03495440729,0.271685761,0.02076124567,0.02727272727,0.9581608886,0.8877805486,0.255,0.7248322148,5
1,0.4402515723,0.4715189873,0.07228915663,0.0273556231,0.1865793781,0.05190311419,0.1454545455,0.9585170071,0.8029925187,0.295,0.6375838926,6
1,0.3899371069,0.2721518987,0.1325301205,0.0273556231,0.1276595745,0.07266435986,0.1272727273,0.9589501242,0.8778054863,0.3,0.6375838926,6
1,0.4968553459,0.3670886076,0.1385542169,0.03495440729,0.124386252,0.07958477509,0.2136363636,0.9594602399,0.8004987531,0.29,0.6375838926,6
1,0.4842767296,0.3607594937,0.1265060241,0.02279635258,0.1129296236,0.01384083045,0.02045454545,0.9572657799,0.7880299252,0.27,0.6577181208,6
1,0.4842767296,0.164556962,0.156626506,0.03039513678,0.08510638298,0.06574394464,0.175,0.9577662708,0.7855361596,0.395,0.7315436242,6
1,0.4968553459,0.3670886076,0.1385542169,0.03495440729,0.124386252,0.07958477509,0.2136363636,0.9594602399,0.8004987531,0.29,0.6375838926,6
1,0.4842767296,0.3607594937,0.1265060241,0.02279635258,0.1129296236,0.01384083045,0.02045454545,0.9572657799,0.7880299252,0.27,0.6577181208,6
1,0.4968553459,0.2151898734,0.2168674699,0.02887537994,0.1063829787,0.01730103806,0.02272727273,0.9568904117,0.8154613466,0.27,0.7516778523,7
1,0.5408805031,0.2658227848,0.234939759,0.0273556231,0.1112929624,0.02076124567,0.02727272727,0.9578240197,0.8354114713,0.345,0.7852348993,8
1,0.6226415094,0.4683544304,0.1144578313,0.08814589666,0.1816693944,0.1141868512,0.1727272727,0.9613082061,0.783042394,0.275,0.6308724832,5
1,0.4528301887,0.2278481013,0.2771084337,0.03191489362,0.1211129296,0.0830449827,0.1,0.9579972665,0.8478802993,0.425,0.7382550336,7
1,0.4528301887,0.2278481013,0.2771084337,0.03191489362,0.1211129296,0.0830449827,0.1,0.9579972665,0.8478802993,0.425,0.7382550336,7
1,0.4528301887,0.2278481013,0.2771084337,0.03191489362,0.1211129296,0.0830449827,0.1,0.9579972665,0.8478802993,0.425,0.7382550336,7
1,0.6226415094,0.4556962025,0.3313253012,0.02583586626,0.2225859247,0.0830449827,0.1181818182,0.9600954783,0.8354114713,0.47,0.6711409396,5
1,0.4528301887,0.2278481013,0.2771084337,0.03191489362,0.1211129296,0.0830449827,0.1,0.9579972665,0.8478802993,0.425,0.7382550336,7
1,0.3899371069,0.246835443,0.2590361446,0.03039513678,0.116202946,0.04844290657,0.05454545455,0.9569770352,0.8603491272,0.435,0.7516778523,7
1,0.427672956,0.4113924051,0.01204819277,0.03191489362,0.1276595745,0.0276816609,0.03409090909,0.9576507729,0.8354114713,0.31,0.6979865772,6
1,0.4150943396,0.2784810127,0.09036144578,0.03191489362,0.124386252,0.07612456747,0.1204545455,0.9583437602,0.8279301746,0.31,0.6241610738,5
1,0.427672956,0.4113924051,0.01204819277,0.03191489362,0.1276595745,0.0276816609,0.03409090909,0.9576507729,0.8354114713,0.31,0.6979865772,6
1,0.6037735849,0.2405063291,0.2530120482,0.02887537994,0.116202946,0.01730103806,0.02954545455,0.9592003696,0.7855361596,0.375,0.7046979866,6
1,0.641509434,0.2088607595,0.2771084337,0.02887537994,0.1325695581,0.02076124567,0.02045454545,0.958902,0.7730673317,0.24,0.6979865772,6
1,0.5534591195,0.1708860759,0.2771084337,0.03191489362,0.1554828151,0.06920415225,0.06590909091,0.9575545246,0.812967581,0.28,0.7583892617,6
1,0.4968553459,0.3607594937,0.186746988,0.03039513678,0.1292962357,0.03460207612,0.1795454545,0.9593736164,0.8204488778,0.345,0.6375838926,6
1,0.5157232704,0.2151898734,0.2228915663,0.02887537994,0.09328968903,0.1487889273,0.1681818182,0.9567845387,0.8054862843,0.405,0.8053691275,6
1,0.5157232704,0.253164557,0.186746988,0.02887537994,0.1342062193,0.0276816609,0.05454545455,0.958632505,0.8079800499,0.345,0.711409396,6
1,0.5660377358,0.246835443,0.2409638554,0.01975683891,0.07201309329,0.08650519031,0.1136363636,0.9574582764,0.7980049875,0.415,0.7315436242,6
1,0.6855345912,0.2025316456,0.313253012,0.0273556231,0.2160392799,0.05882352941,0.1,0.9599222314,0.8179551122,0.385,0.7718120805,6
1,0.6855345912,0.2025316456,0.313253012,0.0273556231,0.2160392799,0.05882352941,0.1,0.9599222314,0.8179551122,0.385,0.7718120805,6
1,0.5094339623,0.335443038,0.1325301205,0.03343465046,0.1276595745,0.1141868512,0.2022727273,0.9593832413,0.812967581,0.23,0.644295302,6
1,0.6603773585,0.2278481013,0.2831325301,0.03343465046,0.1211129296,0.03114186851,0.05227272727,0.9589982483,0.8054862843,0.38,0.8053691275,6
1,0.7924528302,0.246835443,0.2951807229,0.03799392097,0.1309328969,0.0276816609,0.04545454545,0.9617124487,0.7655860349,0.41,0.6912751678,6
1,0.5786163522,0.2911392405,0.1385542169,0.03951367781,0.1489361702,0.06228373702,0.175,0.9617316984,0.7855361596,0.255,0.6308724832,5
1,0.4716981132,0.3670886076,0.01807228916,0.0623100304,0.1309328969,0.09342560554,0.1045454545,0.9585555064,0.753117207,0.235,0.6174496644,5
1,0.5660377358,0.3670886076,0.1506024096,0.03039513678,0.170212766,0.0276816609,0.04772727273,0.9602591003,0.8154613466,0.36,0.644295302,5
1,0.320754717,0.2658227848,0,0.0273556231,0.07201309329,0.06228373702,0.2,0.9543687078,0.9177057357,0.365,0.9127516779,7
1,0.4779874214,0.2721518987,0.1746987952,0.03191489362,0.1227495908,0.06574394464,0.15,0.9597682342,0.8478802993,0.32,0.6375838926,5
1,0.4842767296,0.1139240506,0.2048192771,0.04103343465,0.1080196399,0.05190311419,0.1318181818,0.9573812778,0.8403990025,0.39,0.7919463087,6
1,0.4905660377,0.5158227848,0.006024096386,0.03951367781,0.1211129296,0.1660899654,0.2045454545,0.9588346263,0.8428927681,0.31,0.7248322148,5
1,0.4779874214,0.2721518987,0.1746987952,0.03191489362,0.1227495908,0.06574394464,0.15,0.9597682342,0.8478802993,0.32,0.6375838926,5
1,0.641509434,0.1455696203,0.2228915663,0.03343465046,0.09328968903,0.04844290657,0.08181818182,0.9587672525,0.8054862843,0.245,0.6241610738,4
1,0.4465408805,0.4746835443,0.006024096386,0.03343465046,0.09656301146,0.03806228374,0.04090909091,0.9551868178,0.8453865337,0.2,0.8590604027,6
1,0.3773584906,0.2088607595,0.1927710843,0.1960486322,0.0883797054,0.02076124567,0.2568181818,0.9583630099,0.8229426434,0.28,0.7718120805,4
1,0.4905660377,0.3481012658,0,0.02583586626,0.1145662848,0.02422145329,0.03863636364,0.9592003696,0.812967581,0.32,0.6308724832,6
1,0.4465408805,0.4746835443,0.006024096386,0.03343465046,0.09656301146,0.03806228374,0.04090909091,0.9551868178,0.8453865337,0.2,0.8590604027,6
1,0.5094339623,0.4620253165,0,0.03799392097,0.1325695581,0.04152249135,0.05454545455,0.9605382202,0.8428927681,0.23,0.644295302,4
1,0.4088050314,0.4240506329,0,0.06534954407,0.09328968903,0.03806228374,0.04545454545,0.9575545246,0.8603491272,0.28,0.7919463087,4
1,0.4716981132,0.3860759494,0.1204819277,0.02583586626,0.124386252,0.124567474,0.1363636364,0.9576122736,0.7730673317,0.2,0.6241610738,5
1,0.6163522013,0.2341772152,0.234939759,0.03799392097,0.1292962357,0.09688581315,0.1477272727,0.9598741073,0.7880299252,0.295,0.6577181208,5
1,0.5660377358,0.253164557,0.2469879518,0.03039513678,0.09492635025,0.05190311419,0.09090909091,0.9568422876,0.8029925187,0.3,0.8187919463,6
1,0.5220125786,0.3544303797,0.1325301205,0.03647416413,0.1342062193,0.03460207612,0.1954545455,0.9608462146,0.8403990025,0.31,0.6375838926,5
1,0.3710691824,0.1835443038,0.1506024096,0.2036474164,0.1096563011,0.2491349481,0.3636363636,0.9597971087,0.8304239401,0.27,0.6912751678,6
1,0.465408805,0.3481012658,0.1144578313,0.0273556231,0.1342062193,0.05190311419,0.07727272727,0.9591618703,0.8703241895,0.34,0.7046979866,5
1,0.465408805,0.4683544304,0.0421686747,0.02583586626,0.1407528642,0.05190311419,0.1090909091,0.9576892722,0.7780548628,0.24,0.6711409396,5
1,0.465408805,0.3481012658,0.1144578313,0.0273556231,0.1342062193,0.05190311419,0.07727272727,0.9591618703,0.8703241895,0.34,0.7046979866,5
1,0.4339622642,0.2594936709,0.1987951807,0.03343465046,0.1325695581,0.07612456747,0.08181818182,0.9575737743,0.8503740648,0.375,0.744966443,6
1,0.4465408805,0.3797468354,0.006024096386,0.03495440729,0.1292962357,0.0830449827,0.08409090909,0.9578047701,0.8478802993,0.305,0.7315436242,6
1,0.4465408805,0.3797468354,0.006024096386,0.03495440729,0.1292962357,0.0830449827,0.08409090909,0.9578047701,0.8478802993,0.305,0.7315436242,6
1,0.4716981132,0.3670886076,0.0843373494,0.03343465046,0.1260229133,0.09342560554,0.1363636364,0.9589212497,0.8179551122,0.295,0.6577181208,5
1,0.4465408805,0.4556962025,0,0.0273556231,0.201309329,0.02076124567,0.03181818182,0.9588923752,0.8603491272,0.29,0.6577181208,5
1,0.4968553459,0.417721519,0,0.02127659574,0.1571194763,0.02076124567,0.02954545455,0.9583341354,0.855361596,0.29,0.6375838926,5
1,0.4905660377,0.4430379747,0.03614457831,0.02887537994,0.1292962357,0.06920415225,0.07954545455,0.958902,0.8478802993,0.345,0.7315436242,5
1,0.3836477987,0.4050632911,0.01204819277,0.03647416413,0.1129296236,0.08996539792,0.1045454545,0.9563032975,0.8653366584,0.225,0.7382550336,5
1,0.4716981132,0.3734177215,0.1325301205,0.0273556231,0.1342062193,0.1487889273,0.1363636364,0.9576603977,0.7730673317,0.21,0.6174496644,5
1,0.4402515723,0.3670886076,0.1686746988,0.07294832827,0.1391162029,0.04152249135,0.1568181818,0.9589501242,0.8279301746,0.35,0.7382550336,6
1,0.427672956,0.4050632911,0,0.04103343465,0.201309329,0.05190311419,0.075,0.9580357658,0.8578553616,0.315,0.7583892617,6
1,0.427672956,0.4050632911,0,0.04103343465,0.201309329,0.05190311419,0.075,0.9580357658,0.8578553616,0.315,0.7583892617,6
1,0.5408805031,0.4018987342,0.4096385542,0.0273556231,0.6595744681,0.06574394464,0.1272727273,0.9589404993,0.753117207,0.575,0.6241610738,5
1,0.3962264151,0.6455696203,0,0.03039513678,0.1358428805,0.05882352941,0.05454545455,0.9570636586,0.8952618454,0.275,0.7516778523,4
1,0.6163522013,0.2848101266,0.2289156627,0.03799392097,0.1325695581,0.1176470588,0.15,0.9598452328,0.7855361596,0.29,0.6577181208,5
1,0.5157232704,0.4936708861,0,0.03343465046,0.1456628478,0.04498269896,0.05909090909,0.9603649733,0.8403990025,0.23,0.644295302,4
1,0.534591195,0.2341772152,0.1927710843,0.0273556231,0.1080196399,0.08996539792,0.1159090909,0.9572465303,0.8428927681,0.36,0.7919463087,6
1,0.4528301887,0.3607594937,0.03012048193,0.03495440729,0.1325695581,0.0553633218,0.08181818182,0.9582860113,0.8428927681,0.3,0.6912751678,6
1,0.4528301887,0.3607594937,0.03012048193,0.03495440729,0.1325695581,0.0553633218,0.08181818182,0.9582860113,0.8428927681,0.3,0.6912751678,6
1,0.6540880503,0.2721518987,0.3012048193,0.03495440729,0.1112929624,0.04498269896,0.04318181818,0.958632505,0.7730673317,0.435,0.7651006711,6
1,0.4339622642,0.2594936709,0.186746988,0.03039513678,0.1292962357,0.07266435986,0.1159090909,0.959286993,0.8653366584,0.275,0.6375838926,6
1,0.3459119497,0.3101265823,0.01807228916,0.0273556231,0.07201309329,0.09688581315,0.1977272727,0.9536275963,0.8728179551,0.41,0.9395973154,8
1,0.3144654088,0.2405063291,0.006024096386,0.02431610942,0.07855973813,0.08996539792,0.1363636364,0.9536660956,0.9226932668,0.375,0.9395973154,6
1,0.4591194969,0.2784810127,0.1204819277,0.02431610942,0.08019639935,0.0830449827,0.1454545455,0.9562262989,0.8428927681,0.285,0.7852348993,6
1,0.3710691824,0.2911392405,0,0.02887537994,0.1260229133,0.08650519031,0.1,0.9565631677,0.8728179551,0.265,0.7516778523,5
1,0.4716981132,0.3670886076,0.1204819277,0.03039513678,0.1194762684,0.1176470588,0.1,0.9576122736,0.7730673317,0.215,0.6241610738,5
1,0.4905660377,0.3670886076,0.07831325301,0.03191489362,0.1669394435,0.05882352941,0.08181818182,0.9570925331,0.8079800499,0.265,0.7516778523,6
1,0.5031446541,0.4525316456,0.1325301205,0.03495440729,0.1227495908,0.04498269896,0.1840909091,0.9594794895,0.8079800499,0.27,0.6375838926,6
1,0.534591195,0.253164557,0.2409638554,0.09574468085,0.08183306056,0.01038062284,0.02272727273,0.9583052609,0.8179551122,0.28,0.8053691275,4
1,0.4402515723,0.4367088608,0,0.02887537994,0.1865793781,0.01038062284,0.02272727273,0.9589789986,0.8354114713,0.3,0.6510067114,6
1,0.5031446541,0.4525316456,0.1325301205,0.03495440729,0.1227495908,0.04498269896,0.1840909091,0.9594794895,0.8079800499,0.27,0.6375838926,6
1,0.6163522013,0.1898734177,0.234939759,0.02583586626,0.1014729951,0.01038062284,0.02045454545,0.957477526,0.783042394,0.285,0.7718120805,7
1,0.4465408805,0.2911392405,0.1204819277,0.02887537994,0.1260229133,0.09688581315,0.1227272727,0.958247512,0.8403990025,0.32,0.6979865772,6
1,0.4465408805,0.2911392405,0.1204819277,0.02887537994,0.1260229133,0.09688581315,0.1227272727,0.958247512,0.8403990025,0.32,0.6979865772,6
1,0.4968553459,0.4841772152,0,0.03039513678,0.1374795417,0.03114186851,0.05,0.9588153766,0.8304239401,0.34,0.7315436242,6
1,0.5471698113,0.3987341772,0.1686746988,0.04103343465,0.1571194763,0.05882352941,0.1568181818,0.9599222314,0.812967581,0.315,0.6845637584,6
1,0.4402515723,0.2658227848,0.1144578313,0.03495440729,0.116202946,0.06228373702,0.08181818182,0.9574390267,0.8453865337,0.28,0.7315436242,5
1,0.7106918239,0.2341772152,0.3012048193,0.0273556231,0.147299509,0.06920415225,0.1068181818,0.9599222314,0.7855361596,0.285,0.7046979866,5
1,0.4465408805,0.1012658228,0.265060241,0.03799392097,0.1112929624,0.05882352941,0.07045454545,0.9560145527,0.8354114713,0.27,0.8322147651,6
1,0.5031446541,0.3797468354,0.04819277108,0.03951367781,0.09165302782,0.01038062284,0.01590909091,0.9556103101,0.8029925187,0.185,0.8724832215,5
1,0.4402515723,0.3797468354,0.1807228916,0.06838905775,0.1112929624,0.06920415225,0.25,0.9616546998,0.8229426434,0.585,0.6845637584,5
